Column1,player,position,foot,league,Squad_Rnk,nationality,value,age,height,pens_made,pens_att,cards_yellow,cards_red,minutes_90s,npxg_per_shot,npxg_net,assisted_shots,crosses_into_penalty_area,through_balls,crosses,throw_ins,sca,sca_dribbles,sca_shots,sca_fouled,gca_shots,gca_fouled,gca_og_for,fouls,fouled,offsides,interceptions,clearances,errors,carry_progressive_distance,own_goals,pens_won,pens_conceded,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,shots_total_per90,shots_on_target_per90,sca_per90,gca_per90,aerials_won,aerials_lost,aerials_won_pct,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_long,passes_long,passes_pct_long,passes_into_final_third,passes_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,passes_pressure,passes_switches,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca_passes_live,sca_passes_dead,gca_passes_live,gca_passes_dead,blocked_passes,passes_received,passes_received_pct,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribble_tackles_pct,gca_dribbles,dribbles_vs,dribbled_past,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,jerarquico,aglo,dbs
2551,Samuel Umtiti,1,3,3,2,0,32000000,25,182,0,0,6,0,10.5,0.0,0.0,0,0,0,0,5,5,0,0,0,0,0,0,20,16,1,13,47,0,2417,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.19,22,10,68.8,749,808,92.7,14432,4444,286,298,96.0,84,108,77.8,57,0,42,771,37,29,93,16,652,89,67,599,174,18,2,2,5,6,6,5,0,2,0,2,666,98.5,0,0,0,0,15,9,5,9,1,5,50.0,0,10,5,4,6,66.7,4,95,41,43.2,35,57,3,3,1,0,899,101,407,536,21,2,868,4,0,0
2210,William Saliba,1,1,1,17,1,22000000,18,193,0,0,0,0,11.0,0.03,-0.1,0,0,0,0,16,4,0,0,0,0,0,0,2,5,0,16,49,1,1649,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.27,0.0,0.36,0.0,29,10,74.4,479,544,88.1,10028,3139,166,185,89.7,84,109,77.1,33,1,34,516,28,12,95,24,402,70,72,52,430,29,0,1,5,4,6,4,0,0,0,10,389,98.0,0,0,0,0,26,19,21,5,0,6,54.5,0,11,5,10,14,71.4,11,88,39,44.3,52,32,4,17,7,0,661,85,346,327,30,4,633,4,0,0
613,Felipe dal Belo,1,3,5,20,0,300,35,188,0,0,5,0,11.1,0.1,-0.6,1,1,1,4,20,6,0,1,0,0,0,0,20,9,1,7,36,0,839,0,0,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.54,0.18,0.54,0.0,16,9,64.0,389,467,83.3,8320,3278,125,137,91.2,74,111,66.7,20,3,23,426,41,21,56,14,287,63,117,388,35,15,1,4,7,5,12,4,1,0,0,9,355,97.5,0,0,0,0,14,8,7,7,0,9,50.0,0,18,9,2,4,50.0,2,112,32,28.6,59,52,1,21,12,0,556,79,275,268,41,7,516,4,0,0
1808,Kasim Nuhu,1,1,5,17,0,2500000,24,190,0,0,0,0,11.1,0.13,0.2,1,0,0,0,0,7,0,2,0,1,0,0,9,9,0,14,63,0,1496,0,0,0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.09,0.07,0.09,0.54,0.27,0.63,0.18,22,14,61.1,414,509,81.3,10278,3353,84,105,80.0,116,165,70.3,32,0,34,492,17,17,85,36,350,75,84,31,448,20,2,1,12,12,4,5,0,1,0,18,402,97.6,0,0,0,0,22,15,17,4,1,7,46.7,0,15,8,11,13,84.6,11,117,37,31.6,76,35,6,30,12,0,654,95,385,285,28,9,638,4,0,0
482,Luca Ceppitelli,1,5,5,14,1,2000000,29,186,0,0,5,0,13.8,0.09,1.6,2,1,0,2,1,6,0,0,0,0,0,0,8,9,0,17,85,1,995,1,0,0,0.14,0.0,0.14,0.14,0.14,0.03,0.01,0.04,0.03,0.04,0.36,0.14,0.43,0.07,33,29,53.2,403,505,79.8,9987,3664,79,96,82.3,112,171,65.5,21,3,13,483,22,21,49,26,294,60,151,100,364,27,0,1,12,1,7,6,0,1,0,14,374,98.7,0,0,0,0,20,12,16,4,0,5,71.4,0,7,2,0,2,0.0,0,100,26,26.0,76,21,3,30,16,1,670,148,409,260,39,9,649,4,0,0
778,BjĂ¶rn Engels,1,1,3,17,0,9000000,24,194,0,0,1,0,16.1,0.11,0.2,1,1,0,3,2,6,0,1,0,0,0,0,5,5,1,12,111,2,1455,0,0,2,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,0.44,0.06,0.37,0.0,58,28,67.4,503,605,83.1,11927,3879,124,141,87.9,113,168,67.3,46,1,35,586,19,17,91,29,399,68,138,53,491,31,1,2,9,5,4,5,0,0,0,7,461,98.3,0,0,0,0,9,4,7,2,0,5,45.5,0,11,6,2,2,100.0,2,81,29,35.8,54,26,1,26,19,0,776,154,491,308,34,13,757,4,0,0
689,Mitchell Dijks,1,3,5,12,0,4000000,26,194,0,0,4,0,11.2,0.0,0.0,11,7,0,23,94,16,1,0,0,0,0,0,21,13,3,5,27,1,1505,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,1.43,0.0,9,11,45.0,432,545,79.3,7457,3186,189,209,90.4,33,56,58.9,38,10,42,438,107,13,55,6,334,95,116,335,87,23,1,0,13,8,23,14,1,0,0,20,371,88.5,0,0,0,0,16,10,8,6,2,8,66.7,0,12,4,9,26,34.6,10,113,38,33.6,50,48,15,21,1,0,650,40,202,306,193,5,547,4,0,0
2727,Bongani Zungu,3,1,1,19,0,1000000,26,184,0,0,4,0,11.0,0.04,0.7,3,1,1,3,0,12,0,0,1,0,0,0,24,15,1,18,26,1,823,0,0,0,0.09,0.0,0.09,0.09,0.09,0.02,0.03,0.05,0.02,0.05,0.64,0.09,1.09,0.27,18,25,41.9,437,538,81.2,8324,2354,190,218,87.2,64,97,66.0,39,2,51,523,15,13,99,24,365,70,103,27,457,33,7,0,7,19,3,11,0,3,0,15,410,92.6,0,0,0,0,26,12,9,13,4,14,41.2,0,34,20,5,11,45.5,8,227,68,30.0,62,136,29,19,4,0,659,27,144,452,85,5,649,4,0,0
1276,Simon KjĂ¦r,1,1,5,6,0,7000000,30,191,0,0,2,0,13.8,0.08,-0.5,0,0,0,0,0,2,0,1,0,0,0,0,10,3,0,11,68,1,1123,0,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.44,0.07,0.15,0.0,34,14,70.8,608,682,89.1,13472,4769,172,182,94.5,114,154,74.0,32,1,33,657,25,25,66,16,515,45,122,107,524,34,2,3,6,1,2,1,0,0,0,10,550,98.4,0,0,0,0,25,14,19,6,0,11,52.4,0,21,10,0,0,0.0,0,123,43,35.0,66,55,2,28,18,0,823,152,498,351,12,7,799,4,0,0
865,Youssouf Fofana,3,1,1,10,1,11000000,20,176,0,0,0,0,6.8,0.04,-0.3,5,1,1,6,1,16,1,0,0,0,0,0,11,6,1,6,11,0,1497,0,0,0,0.09,0.0,0.09,0.09,0.09,0.07,0.04,0.11,0.07,0.11,1.03,0.3,1.43,0.0,18,9,66.7,306,357,85.7,6096,1508,115,130,88.5,55,72,76.4,30,5,32,442,1,0,107,13,334,61,48,77,339,14,4,0,1,9,10,14,0,0,0,13,404,88.4,0,0,0,0,18,15,4,14,0,6,31.6,0,19,13,11,20,55.0,12,152,53,34.9,45,81,26,16,3,0,579,8,120,355,158,19,578,4,0,0
2182,GerĂłnimo Rulli,0,1,1,8,0,5000000,27,189,0,0,0,0,25.0,0.0,0.0,2,0,1,0,0,7,0,0,0,0,0,0,2,7,0,0,2,0,1312,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.28,0.04,0,0,0.0,673,883,76.2,22654,14953,88,88,100.0,321,525,61.1,8,1,1,603,280,77,82,37,416,79,388,98,596,0,148,2,21,1,1,4,3,1,0,1,379,99.7,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0.0,0,2,0,0.0,2,0,0,1,0,0,952,810,946,7,1,0,678,4,0,0
1771,Tanguy Ndombele,3,1,3,6,0,40000000,22,181,0,0,3,0,11.2,0.05,1.6,13,0,0,7,0,28,0,2,0,0,0,0,14,29,0,9,8,0,1847,0,0,0,0.18,0.18,0.36,0.18,0.36,0.04,0.11,0.15,0.04,0.15,0.8,0.36,2.5,0.18,5,7,41.7,532,629,84.6,9408,2731,228,261,87.4,58,81,71.6,49,10,60,608,21,15,137,13,507,65,57,59,555,10,1,4,8,10,19,25,1,2,0,23,563,92.1,6,1,1,2,27,19,12,14,1,10,37.0,0,27,17,36,50,72.0,38,226,56,24.8,79,107,40,27,4,0,772,20,142,460,219,26,758,4,0,0
1224,James Justin,1,1,3,5,1,3000000,21,183,0,0,1,0,11.2,0.06,-0.4,13,7,1,26,102,24,0,0,3,0,0,0,8,20,1,8,31,0,1685,1,0,1,0.0,0.09,0.09,0.0,0.09,0.04,0.1,0.14,0.04,0.14,0.62,0.0,2.13,0.18,15,27,35.7,650,801,81.1,10823,3624,324,358,90.5,49,99,49.5,41,14,52,687,114,12,106,10,500,173,128,121,530,37,2,0,15,8,33,20,0,2,0,18,606,91.7,0,0,0,0,36,20,22,13,1,13,56.5,0,23,10,13,17,76.5,14,159,58,36.5,76,59,24,25,7,0,943,27,247,489,267,19,834,4,0,0
2256,Malang Sarr,1,3,1,5,1,16000000,20,182,0,0,2,0,16.2,0.05,0.8,2,1,1,3,36,7,0,0,0,0,0,0,8,10,0,24,43,1,3209,0,0,0,0.06,0.0,0.06,0.06,0.06,0.01,0.0,0.02,0.01,0.02,0.25,0.06,0.43,0.0,14,10,58.3,1055,1168,90.3,22606,7585,290,311,93.2,165,219,75.3,70,3,69,1102,66,30,124,35,934,105,129,921,174,29,2,1,16,23,7,7,0,0,0,17,964,99.4,0,0,0,0,20,7,16,3,1,6,21.4,0,28,22,4,5,80.0,4,119,35,29.4,74,38,7,23,6,0,1303,130,648,678,68,4,1240,4,0,0
1391,Toni Leistner,1,1,5,14,1,2000000,28,190,0,0,3,0,11.2,0.04,-0.1,3,1,0,1,2,5,0,0,0,0,0,0,16,6,0,17,89,0,1422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,0.18,0.0,0.44,0.0,52,15,77.6,524,623,84.1,13345,4806,87,102,85.3,148,197,75.1,43,5,31,601,22,20,76,19,396,66,161,82,471,46,0,2,11,3,8,5,0,0,0,14,450,97.4,0,0,0,0,19,15,10,9,0,6,60.0,0,10,4,5,5,100.0,5,95,40,42.1,55,38,2,22,8,0,766,106,467,334,21,7,746,4,0,0
2090,Ălex Remiro,0,1,3,6,1,12000000,24,191,0,0,0,0,25.0,0.11,-0.1,1,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,0,1104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.0,0.16,0.0,0,0,0.0,683,910,75.1,21052,12281,84,84,100.0,241,462,52.2,7,0,0,676,234,91,96,29,453,71,386,116,668,1,80,1,25,2,2,3,1,0,0,0,519,99.8,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,100.0,1,1,0,0.0,1,0,0,0,0,0,975,861,970,6,1,1,745,4,0,0
1164,Nicolas Isimat-Mirin,1,1,1,20,1,1000000,27,187,0,0,4,0,14.0,0.13,0.6,2,1,0,2,0,2,0,0,0,0,0,0,16,8,0,16,109,0,994,0,0,0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03,0.21,0.21,0.14,0.0,34,21,61.8,424,495,85.7,9114,2661,117,131,89.3,76,108,70.4,14,4,13,479,16,16,67,10,378,48,69,66,396,20,2,0,13,1,4,2,0,0,0,14,376,97.7,0,0,0,0,23,16,16,7,0,8,57.1,0,14,6,1,1,100.0,1,138,53,38.4,93,42,3,29,15,1,677,96,392,304,18,10,662,4,0,0
2369,Juan Soriano,0,1,3,18,1,1000000,21,185,0,0,2,0,11.0,0.33,-0.3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,442,0,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.09,0.09,0.09,0.0,0,0,0.0,168,297,56.6,5903,4092,16,16,100.0,80,208,38.5,2,0,0,185,112,36,16,5,99,23,175,189,41,0,59,1,11,3,1,0,0,0,0,0,110,100.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,317,280,315,1,2,1,205,4,0,0
2486,Kieran Tierney,1,3,3,8,0,20000000,22,180,0,0,2,0,11.0,0.04,0.7,6,5,1,36,80,11,2,0,0,0,0,0,8,12,0,10,44,0,1125,0,0,1,0.09,0.09,0.18,0.09,0.18,0.02,0.1,0.13,0.02,0.13,0.55,0.18,1.0,0.27,10,10,50.0,414,544,76.1,8028,2568,173,197,87.8,55,97,56.7,22,8,40,457,87,7,76,12,304,111,129,379,50,30,0,3,16,4,21,8,1,2,1,18,385,91.2,0,0,0,0,21,11,12,5,4,10,66.7,0,15,5,12,16,75.0,12,126,39,31.0,62,51,13,22,4,0,664,41,218,280,197,17,579,4,0,0
11,Tyler Adams,1,1,5,3,0,11000000,20,176,0,0,0,0,10.6,0.06,-0.4,6,2,1,9,58,18,0,2,1,0,1,0,9,16,0,7,16,0,1118,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,0.66,0.09,1.7,0.19,10,16,38.5,595,699,85.1,9793,2653,292,325,89.8,49,69,71.0,30,8,38,620,79,21,80,4,479,126,94,73,524,33,2,1,8,19,18,14,1,1,0,21,554,92.0,0,0,0,0,23,12,13,8,2,9,30.0,0,30,21,6,11,54.5,6,194,60,30.9,79,88,27,22,1,0,813,20,206,453,196,13,737,4,0,0
436,Emre Can,3,1,5,2,1,26000000,25,186,0,0,5,0,10.6,0.06,1.1,3,0,0,4,4,14,2,1,0,0,0,0,14,16,0,9,23,0,1816,0,0,1,0.19,0.0,0.19,0.19,0.19,0.08,0.04,0.12,0.08,0.12,1.51,0.38,1.32,0.19,14,6,70.0,651,739,88.1,13271,2959,238,254,93.7,109,143,76.2,41,3,41,721,18,14,98,30,542,104,93,139,557,22,10,3,10,3,15,11,0,1,0,10,650,95.0,0,0,0,0,25,18,13,11,1,13,61.9,1,21,8,15,25,60.0,17,152,59,38.8,52,79,21,16,6,0,862,42,262,531,132,20,849,4,0,0
25,Nayef Aguerd,1,3,1,16,0,2000000,23,188,0,0,2,0,10.6,0.13,0.3,0,0,0,0,4,3,0,0,0,0,0,0,13,6,0,10,88,2,1085,0,0,0,0.09,0.0,0.09,0.09,0.09,0.06,0.0,0.06,0.06,0.06,0.47,0.09,0.28,0.09,41,13,75.9,487,572,85.1,11842,4422,128,132,97.0,123,183,67.2,21,0,21,556,16,12,61,32,407,37,128,481,59,18,1,2,12,4,7,3,0,1,0,8,469,98.3,0,0,0,0,14,11,9,4,1,6,46.2,0,13,7,1,2,50.0,1,106,28,26.4,74,30,2,21,13,0,717,93,448,291,14,7,700,4,0,0
418,Mattia Caldara,1,1,5,3,1,11000000,25,187,0,0,1,0,10.7,0.06,-0.2,1,0,0,1,0,3,0,0,0,0,0,0,20,7,1,14,45,2,766,0,0,0,0.0,0.09,0.09,0.0,0.09,0.02,0.04,0.06,0.02,0.06,0.38,0.0,0.28,0.09,33,19,63.5,381,424,89.9,7708,1584,121,129,93.8,49,64,76.6,12,0,14,409,15,15,43,5,313,53,58,34,351,21,2,1,9,2,5,3,0,1,0,9,289,97.3,0,0,0,0,25,14,14,10,1,5,33.3,0,15,10,2,2,100.0,2,144,52,36.1,60,75,9,16,7,0,531,52,254,277,24,8,519,4,0,0
2435,Andrea Tabanelli,3,1,5,18,1,72500,29,192,0,0,4,0,10.7,0.08,0.1,5,2,0,13,3,12,0,0,1,0,0,0,22,24,1,11,18,1,1372,0,0,1,0.09,0.0,0.09,0.09,0.09,0.09,0.01,0.1,0.09,0.1,1.12,0.19,1.12,0.09,15,21,41.7,281,353,79.6,4862,1237,115,138,83.3,23,34,67.6,28,6,26,341,12,8,77,3,242,56,55,54,268,19,2,1,7,3,12,9,2,1,0,16,344,82.5,1,0,0,0,18,12,7,8,3,8,26.7,0,30,22,13,23,56.5,15,206,47,22.8,93,74,39,20,4,0,500,27,138,252,153,38,491,4,0,0
2089,Karim Rekik,1,3,5,10,0,9000000,24,186,0,0,0,0,14.0,0.13,0.5,3,1,0,4,4,7,0,1,0,1,0,0,9,11,0,14,68,0,1664,1,0,2,0.07,0.0,0.07,0.07,0.07,0.04,0.03,0.07,0.04,0.07,0.29,0.14,0.5,0.14,29,14,67.4,621,698,89.0,13538,4493,179,188,95.2,126,167,75.4,43,1,32,669,29,25,137,25,531,44,123,544,115,25,0,2,12,4,6,6,0,1,0,16,560,99.3,0,0,0,0,17,11,10,7,0,4,44.4,0,9,5,4,7,57.1,4,132,39,29.5,81,45,6,33,17,0,847,105,439,428,36,10,820,4,0,0
1714,Harold Moukoudi,1,1,1,17,0,3000000,21,191,0,0,3,0,11.0,0.08,-0.2,0,0,0,1,8,1,0,0,0,0,0,0,12,6,1,11,51,1,1302,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.27,0.0,0.09,0.0,37,16,69.8,499,573,87.1,11071,2897,113,127,89.0,102,124,82.3,23,1,26,553,20,12,67,9,456,60,57,100,419,28,1,1,9,5,5,1,0,0,0,9,451,96.6,0,0,0,0,29,19,23,5,1,14,66.7,0,21,7,10,13,76.9,10,103,40,38.8,65,36,2,21,12,0,699,97,402,324,14,3,680,4,0,0
1530,Massimiliano Mangraviti,1,3,5,19,1,20000,21,188,0,0,2,0,10.8,0.07,-0.2,1,4,0,8,44,5,0,1,0,0,0,0,9,5,0,2,52,2,1070,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,0.28,0.0,0.46,0.0,20,21,48.8,365,443,82.4,7987,3765,105,116,90.5,67,109,61.5,35,5,38,382,61,17,63,13,245,56,142,340,36,14,1,0,6,5,8,4,0,0,0,11,309,96.9,0,0,0,0,10,5,3,5,2,4,66.7,0,6,2,0,0,0.0,0,115,25,21.7,66,40,9,22,11,0,540,75,283,232,48,4,479,4,0,0
639,GrĂ©goire Defrel,5,3,5,8,0,9000000,28,179,1,1,1,0,10.9,0.13,-0.5,8,0,1,2,2,24,3,1,3,1,0,0,16,12,4,3,6,0,1119,0,0,0,0.28,0.28,0.55,0.18,0.46,0.3,0.13,0.43,0.23,0.36,1.84,0.73,2.2,0.55,6,22,21.4,305,342,89.2,4157,633,198,215,92.1,9,13,69.2,12,7,16,322,20,1,93,2,286,43,13,292,34,5,4,1,4,5,5,17,0,4,0,14,330,71.4,1,0,1,0,11,9,4,5,2,3,18.8,1,16,13,12,17,70.6,14,226,60,26.5,30,104,92,14,0,0,452,7,42,250,199,33,432,4,0,0
1731,Aihen MuĂ±oz,1,3,3,6,1,4000000,21,175,0,0,1,0,10.9,0.0,0.0,0,8,0,37,133,8,0,0,1,0,0,0,7,9,0,2,27,0,1162,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.09,17,17,50.0,508,656,77.4,8852,2978,216,243,88.9,35,94,37.2,22,10,26,508,148,15,112,12,363,129,164,430,61,21,0,1,15,10,20,7,0,1,0,17,441,91.7,0,0,0,0,24,9,9,13,2,11,45.8,0,24,13,6,13,46.2,6,134,55,41.0,58,58,18,19,2,0,754,23,221,371,193,9,610,4,0,0
2695,Dan-Axel Zagadou,1,3,5,2,0,31000000,20,196,0,0,1,0,10.9,0.05,0.8,6,0,0,1,3,11,0,0,0,0,0,0,6,1,0,15,50,0,1891,0,0,0,0.09,0.09,0.18,0.09,0.18,0.02,0.04,0.05,0.02,0.05,0.37,0.27,1.01,0.09,37,13,74.0,762,827,92.1,16115,4912,229,245,93.5,135,165,81.8,42,0,44,815,12,9,130,20,652,93,82,646,138,22,1,1,6,4,3,11,0,1,0,13,688,99.0,0,0,0,0,17,12,10,7,0,5,55.6,0,9,4,6,6,100.0,6,91,44,48.4,50,36,5,25,12,1,934,80,415,559,26,7,924,4,0,0
2710,Robin Zentner,0,1,5,13,1,3000000,24,195,0,0,1,0,21.5,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1488,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0,1,0.0,512,800,64.0,16360,10993,88,88,100.0,202,487,41.5,21,0,2,553,247,51,69,11,340,52,408,83,540,3,144,3,17,2,0,2,0,0,0,0,335,99.7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,100.0,2,1,1,100.0,1,0,0,0,0,0,880,768,870,11,1,0,636,4,0,0
1510,Jean-Victor Makengo,3,3,1,20,1,3000000,21,177,0,0,1,0,11.0,0.05,1.3,13,1,2,6,1,22,2,0,1,0,0,0,21,14,1,3,6,0,1946,0,0,0,0.18,0.0,0.18,0.18,0.18,0.07,0.11,0.18,0.07,0.18,1.28,0.36,2.0,0.0,2,19,9.5,373,447,83.4,5936,1495,204,228,89.5,27,49,55.1,46,6,42,442,5,3,101,6,358,54,35,349,84,8,3,1,6,14,7,19,0,0,0,9,457,86.2,1,1,0,0,16,10,5,10,1,3,21.4,0,14,11,17,31,54.8,20,211,62,29.4,63,104,44,10,1,0,569,10,103,351,170,13,564,4,0,0
535,Coke,1,1,3,12,1,1000000,32,176,0,0,3,0,11.0,0.07,0.4,7,3,0,17,97,17,2,0,1,0,0,0,17,11,1,6,31,0,1234,0,0,0,0.09,0.0,0.09,0.09,0.09,0.05,0.03,0.09,0.05,0.09,0.73,0.18,1.55,0.0,17,11,60.7,463,577,80.2,8864,3653,205,228,89.9,67,105,63.8,26,8,41,472,105,8,90,17,285,179,113,62,389,18,1,1,11,5,26,13,1,0,0,13,397,90.2,0,0,0,0,25,15,15,7,3,9,34.6,0,26,17,15,27,55.6,17,120,37,30.8,64,41,15,16,3,0,697,49,251,307,186,24,592,4,0,0
246,Marco Benassi,3,1,5,10,1,11000000,24,184,0,0,1,0,10.9,0.05,0.0,18,6,1,12,5,27,0,1,1,1,0,0,23,6,0,4,13,0,837,0,0,0,0.09,0.09,0.18,0.09,0.18,0.09,0.1,0.19,0.09,0.19,1.93,0.37,2.48,0.18,5,16,23.8,262,342,76.6,4465,1465,119,144,82.6,20,38,52.6,23,10,35,331,11,2,70,5,211,78,53,84,237,12,1,1,6,6,11,25,0,1,0,17,302,81.4,1,0,0,0,17,10,10,3,4,10,32.3,0,31,21,7,13,53.8,7,226,50,22.1,49,101,76,19,2,0,449,12,95,193,195,29,438,4,0,0
2465,Pietro Terracciano,0,1,5,10,1,40000,29,193,0,0,0,0,6.9,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,266,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0,0,0.0,145,210,69.0,3860,1762,30,30,100.0,50,115,43.5,0,0,0,127,83,24,9,8,105,16,89,35,124,0,36,0,3,0,0,1,0,0,0,0,71,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,232,216,232,0,0,0,149,4,0,0
2615,RĂşben Vinagre,1,3,3,7,0,9000000,20,174,0,0,1,0,7.2,0.07,-0.3,5,6,0,20,70,9,2,0,0,0,0,0,7,8,0,10,20,0,1594,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,0.69,0.0,1.24,0.0,6,11,35.3,257,344,74.7,4284,1293,139,159,87.4,21,45,46.7,10,6,6,269,75,5,64,8,171,95,78,237,24,7,1,0,9,4,21,6,1,0,0,18,260,85.0,0,0,0,0,25,13,18,5,2,11,68.8,0,16,5,18,41,43.9,21,117,38,32.5,60,46,11,20,2,0,470,15,138,216,146,16,399,4,0,0
1621,Joshua Mees,3,5,5,11,1,80000,23,180,0,0,1,0,3.6,0.05,-0.5,2,1,0,2,1,6,0,1,0,1,0,0,5,1,0,0,4,0,191,0,0,0,0.0,0.28,0.28,0.0,0.28,0.13,0.02,0.15,0.13,0.15,2.49,0.83,1.66,0.55,9,11,45.0,56,81,69.1,856,298,33,41,80.5,6,8,75.0,2,2,5,80,1,0,23,1,41,22,18,9,57,7,0,0,0,4,5,5,0,1,0,3,76,58.0,0,0,0,0,6,4,4,2,0,3,23.1,0,13,10,0,3,0.0,0,62,13,21.0,21,26,15,3,0,0,122,2,29,46,53,14,121,4,0,0
2343,Simon Skrabb,3,1,5,19,0,2000000,24,174,0,0,1,0,2.9,0.03,-0.1,2,1,0,8,0,4,1,0,0,0,0,0,7,3,0,0,2,0,218,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.19,0.04,0.19,1.05,0.35,1.4,0.35,2,6,25.0,72,98,73.5,1073,302,42,51,82.4,6,14,42.9,3,6,7,97,1,1,19,0,50,27,21,80,13,3,0,0,0,2,4,3,0,1,0,7,98,73.7,0,0,0,0,7,4,2,3,2,4,40.0,0,10,6,2,5,40.0,2,72,18,25.0,17,29,26,8,1,0,136,4,17,52,75,13,135,4,0,0
1220,David JuncĂ ,1,3,3,17,1,1000000,25,178,0,0,1,0,2.9,0.0,0.0,0,1,0,11,18,3,0,0,0,0,0,0,5,7,1,0,7,0,475,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,3,0,100.0,115,152,75.7,2071,739,46,56,82.1,8,22,36.4,10,1,10,126,26,8,22,3,96,29,27,115,11,6,0,2,3,6,6,3,0,0,0,2,108,89.3,0,0,0,0,4,3,2,2,0,2,100.0,0,2,0,3,5,60.0,3,32,8,25.0,12,14,6,3,1,0,170,6,52,98,32,2,147,4,0,0
565,Thierry Correia,1,1,3,9,0,2000000,20,179,0,0,0,0,2.9,0.01,0.0,2,1,0,3,29,4,0,0,0,0,0,0,3,8,0,1,13,0,286,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.35,0.0,1.39,0.35,0,4,0.0,107,134,79.9,2069,892,39,43,90.7,13,25,52.0,10,2,12,102,32,3,17,1,70,32,32,7,90,7,1,2,2,1,7,2,2,0,1,6,92,91.1,0,0,0,0,7,5,5,2,0,1,33.3,0,3,2,1,2,50.0,1,32,15,46.9,20,11,1,6,0,0,172,12,61,96,24,0,141,4,0,0
